step,portfolio_value,total_return,max_drawdown,total_trades,win_rate,current_price,profit_percent,drawdown_percent,win_rate_percent
172,7352.6654672651675,-0.26473345327348324,0.26479644380001754,40,0.075,6565.5,-26.473345327348323,26.479644380001755,7.5
173,7352.603528098453,-0.2647396471901547,0.26479644380001754,40,0.075,6528.09,-26.47396471901547,26.479644380001755,7.5
174,7352.620979015779,-0.2647379020984221,0.26479644380001754,40,0.075,6538.63,-26.473790209842207,26.479644380001755,7.5
175,7352.566291748295,-0.2647433708251705,0.26479644380001754,40,0.075,6505.6,-26.474337082517053,26.479644380001755,7.5
176,7352.540347168172,-0.2647459652831828,0.26479644380001754,40,0.075,6489.93,-26.47459652831828,26.479644380001755,7.5
177,7352.299560934136,-0.26477004390658637,0.26479644380001754,40,0.075,6344.5,-26.47700439065864,26.479644380001755,7.5
178,7352.276993950914,-0.2647723006049086,0.26479644380001754,40,0.075,6330.87,-26.477230060490857,26.479644380001755,7.5
179,7352.344976366988,-0.2647655023633012,0.26479644380001754,40,0.075,6371.93,-26.47655023633012,26.479644380001755,7.5
180,7352.408008285641,-0.2647591991714359,0.26479644380001754,40,0.075,6410.0,-26.475919917143592,26.479644380001755,7.5
181,7352.447711606085,-0.26475522883939145,0.26479644380001754,40,0.075,6433.98,-26.475522883939146,26.479644380001755,7.5
182,7352.370076547885,-0.2647629923452115,0.26479644380001754,40,0.075,6387.09,-26.47629923452115,26.479644380001755,7.5
183,7352.533591974368,-0.26474664080256316,0.26479644380001754,40,0.075,6485.85,-26.474664080256318,26.479644380001755,7.5
184,7352.505677129386,-0.26474943228706144,0.26479644380001754,40,0.075,6468.99,-26.474943228706145,26.479644380001755,7.5
185,7352.588660049346,-0.26474113399506544,0.26479644380001754,40,0.075,6519.11,-26.474113399506543,26.479644380001755,7.5
186,7352.686924939603,-0.2647313075060397,0.26479644380001754,40,0.075,6578.46,-26.473130750603968,26.479644380001755,7.5
187,7352.523641308986,-0.2647476358691014,0.26479644380001754,40,0.075,6479.84,-26.47476358691014,26.479644380001755,7.5
188,7352.424548576351,-0.2647575451423649,0.26479644380001754,40,0.075,6419.99,-26.47575451423649,26.479644380001755,7.5
189,7352.446171819262,-0.26475538281807376,0.26479644380001754,40,0.075,6433.05,-26.475538281807374,26.479644380001755,7.5
190,7352.47392109577,-0.26475260789042304,0.26479644380001754,40,0.075,6449.81,-26.475260789042306,26.479644380001755,7.5
191,7352.479318628073,-0.2647520681371927,0.26479644380001754,40,0.075,6453.07,-26.47520681371927,26.479644380001755,7.5
192,7352.486918221102,-0.2647513081778898,0.26479644380001754,40,0.075,6457.66,-26.475130817788976,26.479644380001755,7.5
193,7351.600712955561,-0.2648399287044439,0.2648399287044439,40,0.075,5922.41,-26.48399287044439,26.48399287044439,7.5
194,7351.320885674983,-0.26486791143250166,0.26486791143250166,40,0.075,5753.4,-26.486791143250166,26.486791143250166,7.5
195,7351.1595226386835,-0.26488404773613167,0.26488404773613167,40,0.075,5655.94,-26.488404773613166,26.488404773613166,7.5
196,7351.113742955185,-0.26488862570448146,0.26488862570448146,40,0.075,5628.29,-26.488862570448145,26.488862570448145,7.5
197,7351.169556088304,-0.26488304439116966,0.26488862570448146,40,0.075,5662.0,-26.488304439116966,26.488862570448145,7.5
198,7349.924530822486,-0.26500754691775136,0.26500754691775136,40,0.075,4910.03,-26.500754691775136,26.500754691775136,7.5
199,7349.343104006793,-0.26506568959932075,0.26506568959932075,40,0.075,4558.86,-26.506568959932075,26.506568959932075,7.5
200,7349.512331545682,-0.26504876684543177,0.26506568959932075,40,0.075,4661.07,-26.504876684543177,26.506568959932075,7.5
201,7349.030411383812,-0.2650969588616188,0.2650969588616188,40,0.075,4370.0,-26.509695886161882,26.509695886161882,7.5
202,7349.114205589303,-0.26508857944106967,0.2650969588616188,40,0.075,4420.61,-26.508857944106968,26.509695886161882,7.5
203,7348.305949962065,-0.2651694050037935,0.2651694050037935,40,0.075,3932.44,-26.51694050037935,26.51694050037935,7.5
204,7348.5598326625195,-0.26514401673374804,0.2651694050037935,40,0.075,4085.78,-26.514401673374806,26.51694050037935,7.5
205,7348.189654664818,-0.2651810345335182,0.2651810345335182,40,0.075,3862.2,-26.51810345335182,26.51810345335182,7.5
206,7348.211195123491,-0.26517888048765087,0.2651810345335182,40,0.075,3875.21,-26.517888048765087,26.51810345335182,7.5
207,7348.85631613174,-0.265114368386826,0.2651810345335182,40,0.075,4264.85,-26.5114368386826,26.51810345335182,7.5
208,7348.907625802322,-0.2651092374197678,0.2651810345335182,40,0.075,4295.84,-26.51092374197678,26.51810345335182,7.5
209,7348.486220918277,-0.26515137790817234,0.2651810345335182,40,0.075,4041.32,-26.515137790817235,26.51810345335182,7.5
210,7348.732421241463,-0.26512675787585366,0.2651810345335182,40,0.075,4190.02,-26.512675787585366,26.51810345335182,7.5
211,7348.684389826698,-0.2651315610173302,0.2651810345335182,40,0.075,4161.01,-26.51315610173302,26.51810345335182,7.5
212,7348.225765149342,-0.2651774234850658,0.2651810345335182,40,0.075,3884.01,-26.51774234850658,26.51810345335182,7.5
213,7348.337739109376,-0.2651662260890624,0.2651810345335182,40,0.075,3951.64,-26.51662260890624,26.51810345335182,7.5
214,7348.036735620773,-0.26519632643792274,0.26519632643792274,40,0.075,3769.84,-26.519632643792274,26.519632643792274,7.5
215,7347.604452887881,-0.2652395547112119,0.2652395547112119,40,0.075,3508.75,-26.52395547112119,26.52395547112119,7.5
216,7347.430274851571,-0.26525697251484287,0.26525697251484287,40,0.075,3403.55,-26.52569725148429,26.52569725148429,7.5
217,7347.442493805069,-0.26525575061949314,0.26525697251484287,40,0.075,3410.93,-26.525575061949315,26.52569725148429,7.5
218,7347.6650840636385,-0.26523349159363613,0.26525697251484287,40,0.075,3545.37,-26.52334915936361,26.52569725148429,7.5
219,7347.478836085458,-0.2652521163914542,0.26525697251484287,40,0.075,3432.88,-26.525211639145418,26.52569725148429,7.5
